anio;id;codigo_iccs;tipo;estado_civil;estatus_migratorio;edad;sexo;genero;Nacionalidad;autoidentificacion_etnica;numero_detenciones;nivel_de_instruccion;condicion;movilizacion;tipo_arma;arma;fecha_detencion_aprehension;hora_detencion_aprehension;lugar;tipo_lugar;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_subzona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;presunta_flagrancia;presunta_infraccion;presunta_subinfraccion;presunta_modalidad
2024;5406;0;DETENIDO;SOLTERO/A;REGULAR;21;HOMBRE;MASCULINO;ECUATORIANO;NEGRO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;1/10/2024;20:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;08D01;08D01C07;08D01C07S01;ZONA 1;ESMERALDAS;ESMERALDAS;COLECTIVA;COLECTIVA 1;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;NO;BOLETAS;BOLETA DE DETENCION/CAPTURA;SIN DATO
2024;5407;90111.02;APREHENDIDO;SOLTERO/A;NO APLICA;42;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;SIN DATO;SIN DATO;NINGUNA;NINGUNA;21-01-24;11:20;ESPACIO PRIVADO;AREA PRIVADA;13D10;13D10C02;13D10C02S01;ZONA 4;MANABI;PEDERNALES;PEDERNALES SUR;PEDERNALES SUR 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN DATO
2024;5408;4011;APREHENDIDO;SOLTERO/A;SIN DATO;26;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;SIN DATO;MOTOCICLETA;NINGUNA;NINGUNA;14-01-24;12:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;07D02;07D02C14;07D02C14S03;ZONA 7;EL ORO;MACHALA;LAS KATYAS;LAS KATYAS 3;7;701;70150;EL ORO;MACHALA;MACHALA;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
2024;5409;20111;APREHENDIDO;SOLTERO/A;SIN DATO;19;HOMBRE;MASCULINO;ECUATORIANO;SIN DATO;0;SIN DATO;ALIENTO A LICOR;A PIE;NINGUNA;NINGUNA;1/1/2024;2:00;HOSPITAL;INSTITUCIONES DE SALUD;03D01;03D01C02;03D01C02S01;ZONA 6;CAÑAR;AZOGUES;AZOGUES NORTE;AZOGUES NORTE 1;3;301;30150;CAÑAR;AZOGUES;AZOGUES;SI;DELITOS CONTRA LA INTEGRIDAD PERSONAL;LESIONES;SIN DATO
2024;5410;70211.03;APREHENDIDO;SOLTERO/A;SIN DATO;26;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;14-01-24;11:50;BAZAR;AREAS DEDICADAS AL COMERCIO;19D04;19D04C01;19D04C01S01;ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;YANTZAZA;YANTZAZA 1;19;1905;190550;ZAMORA CHINCHIPE;YANTZAZA;YANTZAZA (YANZATZA);SI;DELITOS CONTRA DEL REGIMEN MONETARIO;TRAFICO DE MONEDA;SIN DATO
2024;5411;90111.03;APREHENDIDO;SOLTERO/A;IRREGULAR;30;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;AUTOMOVIL;ARMAS DE FUEGO;PISTOLA;1/9/2024;18:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;23D03;23D03C01;23D03C01S02;ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 2;8;808;80850;ESMERALDAS;LA CONCORDIA;LA CONCORDIA;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5412;110160;APREHENDIDO;CASADO/A;REGULAR;57;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;CAMIONETA;NINGUNA;NINGUNA;1/7/2024;23:00;ESPACIO PRIVADO;AREA PRIVADA;17D09;17D09C02;17D09C02S01;ZONA 9;DMQ;TUMBACO;TUMBACO SUR;TUMBACO SUR 1;17;1701;170184;PICHINCHA;QUITO;TUMBACO;SI;DELITOS CONTRA LA HUMANIDAD;AGRESION;SIN DATO
2024;5413;90111.03;APREHENDIDO;SOLTERO/A;SIN DATO;32;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;AUTOMOVIL;ARMAS DE FUEGO;PISTOLA;1/1/2024;2:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;07D01;07D01C09;07D01C09S01;ZONA 7;EL ORO;PASAJE;LAS PRADERAS;LAS PRADERAS 1;7;709;70950;EL ORO;PASAJE;PASAJE;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5414;90111.03;APREHENDIDO;VIUDO/A;SIN DATO;66;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;18-01-24;4:30;ESPACIO PRIVADO;AREA PRIVADA;09D07;09D07C06;09D07C06S04;ZONA 8;DMG;PASCUALES;PASCUALES;PASCUALES 4;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5415;10102.03;APREHENDIDO;SOLTERO/A;REGULAR;26;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;A PIE;NINGUNA;NINGUNA;1/11/2024;10:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;01D07;01D07C02;01D07C02S01;ZONA 6;AZUAY;PONCE ENRIQUEZ;CAMILO PONCE ENRIQUEZ;CAMILO PONCE ENRIQUEZ 1;1;115;11550;AZUAY;CAMILO PONCE ENRIQUEZ;CAMILO PONCE ENRIQUEZ;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO;SIN DATO
2024;5416;90111.03;APREHENDIDO;SOLTERO/A;NO APLICA;17;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;TERCER NIVEL TECNICO-TECNOLOGICO Y DE GRADO;NORMAL;SIN DATO;ARMAS DE FUEGO;PISTOLA;1/1/2024;2:50;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D06;09D06C04;09D06C04S05;ZONA 8;DMG;FLORIDA;JUAN MONTALVO;JUAN MONTALVO 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5417;20221.02;APREHENDIDO;SOLTERO/A;NO APLICA;17;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;28-01-24;20:20;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D06;09D06C04;09D06C04S02;ZONA 8;DMG;FLORIDA;JUAN MONTALVO;JUAN MONTALVO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA LIBERTAD PERSONAL;SECUESTRO EXTORSIVO;SIN DATO
2024;5418;110160;APREHENDIDO;SOLTERO/A;REGULAR;26;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;CAMIONETA;NINGUNA;NINGUNA;1/7/2024;23:00;ESPACIO PRIVADO;AREA PRIVADA;17D09;17D09C02;17D09C02S01;ZONA 9;DMQ;TUMBACO;TUMBACO SUR;TUMBACO SUR 1;17;1701;170184;PICHINCHA;QUITO;TUMBACO;SI;DELITOS CONTRA LA HUMANIDAD;AGRESION;SIN DATO
2024;5419;90111.03;APREHENDIDO;CASADO/A;SIN DATO;27;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;18-01-24;16:30;ESPACIO PRIVADO;AREA PRIVADA;09D07;09D07C06;09D07C06S04;ZONA 8;DMG;PASCUALES;PASCUALES;PASCUALES 4;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5420;90111.03;APREHENDIDO;SOLTERO/A;SIN DATO;31;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;19-01-24;0:45;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D03;09D03C05;09D03C05S02;ZONA 8;DMG;9 DE OCTUBRE;VENEZUELA;VENEZUELA 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5421;30210;APREHENDIDO;SOLTERO/A;NO APLICA;24;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;21-01-24;11:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D17;09D17C07;09D17C07S01;ZONA 5;GUAYAS;MILAGRO;VISALTUR;VISALTUR 1;9;910;91050;GUAYAS;MILAGRO;MILAGRO;SI;DIVERSAS FORMAS DE EXPLOTACION;EXPLOTACION SEXUAL DE PERSONAS;SIN DATO
2024;5422;60124.01;DETENIDO;SOLTERO/A;REGULAR;26;MUJER;FEMENINO;ECUATORIANO;MONTUBIO/A;0;NO APLICA;NORMAL;SIN DATO;NINGUNA;NINGUNA;30-01-24;18:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;18D01;18D01C03;18D01C03S01;ZONA 3;TUNGURAHUA;AMBATO NORTE;LA MATRIZ;LA MATRIZ  1;18;1801;180150;TUNGURAHUA;AMBATO;AMBATO;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;5423;20112.05;DETENIDO;SOLTERO/A;SIN DATO;78;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;SIN DATO;NINGUNA;NINGUNA;31-01-24;8:15;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D04;09D04C05;09D04C05S02;ZONA 8;DMG;PORTETE;BATALLON DEL SUBURBIO;BATALLON DEL SUBURBIO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;NO;CONTRAVENCION DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;SIN DATO
2024;5424;90111.03;APREHENDIDO;SOLTERO/A;SIN DATO;21;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;A PIE;ARMAS DE FUEGO;CARTUCHERA;28-01-24;22:40;CASA/VILLA;VIVIENDA/ALOJAMIENTO;24D02;24D02C02;24D02C02S01;ZONA 5;SANTA ELENA;LIBERTAD SALINAS;VIRGEN DEL CARMEN;VIRGEN DEL CARMEN 1;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5425;60124.01;APREHENDIDO;SOLTERO/A;NO APLICA;59;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;16-01-24;19:00;CASA/VILLA;VIVIENDA/ALOJAMIENTO;09D07;09D07C06;09D07C06S03;ZONA 8;DMG;PASCUALES;PASCUALES;PASCUALES 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;5426;80900.02;APREHENDIDO;SOLTERO/A;NO APLICA;50;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;ALIENTO A LICOR;A PIE;NINGUNA;NINGUNA;1/12/2024;1:00;NIGHT CLUB;CENTROS DE DIVERSION;11D03;11D03C01;11D03C01S01;ZONA 7;LOJA;CATACOCHA;CATACOCHA;CATACOCHA 1;11;1109;110950;LOJA;PALTAS;CATACOCHA;SI;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACION PUBLICA;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;SIN DATO
2024;5427;0;DETENIDO;CASADO/A;SIN DATO;40;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;SIN DATO;NINGUNA;NINGUNA;1/7/2024;12:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D06;17D06C03;17D06C03S02;ZONA 9;DMQ;ELOY ALFARO;SANTA ANITA;SANTA ANITA 2;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;BOLETAS;BOLETA DE APREMIO;SIN DATO
2024;5428;0;APREHENDIDO;SOLTERO/A;NO APLICA;29;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;EDUCACION GENERAL BASICA;NORMAL;SIN DATO;NINGUNA;NINGUNA;23-01-24;14:20;VIA PUBLICA;AREAS DE ACCESO PUBLICO;14D03;14D03C02;14D03C02S01;ZONA 6;MORONA SANTIAGO;CENTRO SUR;SUCUA;SUCUA 1;14;1406;140650;MORONA SANTIAGO;SUCUA;SUCUA;SI;DELITOS CULPOSOS DE TRANSITO;LESIONES CAUSADAS POR ACCIDENTE DE TRANSITO;SIN DATO
2024;5429;60124.01;APREHENDIDO;SOLTERO/A;NO APLICA;43;HOMBRE;MASCULINO;ECUATORIANO;SIN DATO;0;SIN DATO;NORMAL;A PIE;NINGUNA;NINGUNA;20-01-24;23:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D06;17D06C04;17D06C04S02;ZONA 9;DMQ;ELOY ALFARO;CHIMBACALLE;CHIMBACALLE 2;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;5430;60124.01;APREHENDIDO;SOLTERO/A;NO APLICA;20;MUJER;FEMENINO;ECUATORIANO;SIN DATO;0;BACHILLERATO;NORMAL;A PIE;NINGUNA;NINGUNA;20-01-24;23:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D06;17D06C04;17D06C04S02;ZONA 9;DMQ;ELOY ALFARO;CHIMBACALLE;CHIMBACALLE 2;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;5431;50290.01;APREHENDIDO;SOLTERO/A;REGULAR;38;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;SIN DATO;A PIE;NINGUNA;NINGUNA;1/4/2024;17:01;ESPACIO PRIVADO;AREA PRIVADA;09D19;09D19C07;09D19C07S01;ZONA 5;GUAYAS;DAULE;SANTA LUCIA;SANTA LUCIA 1;9;918;91850;GUAYAS;SANTA LUCIA;SANTA LUCIA;SI;CONTRAVENCIONES CONTRA EL DERECHO DE PROPIEDAD;CONTRAVENCION DE HURTO;SIN DATO
2024;5432;90111.03;APREHENDIDO;SOLTERO/A;NO APLICA;29;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;ARMAS DE FUEGO;REVOLVER;28-01-24;12:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D08;09D08C01;09D08C01S02;ZONA 8;DMG;NUEVA PROSPERINA;NUEVA PROSPERINA;NUEVA PROSPERINA 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5433;0;DETENIDO;SOLTERO/A;NO APLICA;27;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;A PIE;NINGUNA;NINGUNA;13-01-24;18:25;VIA PUBLICA;AREAS DE ACCESO PUBLICO;21D01;21D01C01;21D01C01S01;ZONA 1;SUCUMBIOS;SUCUMBIOS;CASCALES;CASCALES 1;21;2106;210650;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES;NO;BOLETAS;BOLETA DE DETENCION/CAPTURA;SIN DATO
2024;5434;90610.02;APREHENDIDO;SOLTERO/A;NO APLICA;19;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;AUTOMOVIL;ARMAS DE FUEGO;REVOLVER;1/9/2024;17:00;MEDIO DE COMUNICACION;LUGARES QUE PRESTAN SERVICIOS;09D05;09D05C01;09D05C01S05;ZONA 8;DMG;MODELO;ATARAZANA;ATARAZANA 5;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;TERRORISMO Y SU FINANCIACION;TERRORISMO;SIN DATO
2024;5435;70490.03;APREHENDIDO;DIVORCIADO/A;SIN DATO;37;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;1/4/2024;4:45;VIA PUBLICA;AREAS DE ACCESO PUBLICO;23D02;23D02C07;23D02C07S01;ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO OESTE;NUEVO ISRAEL;NUEVO ISRAEL 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;RECEPTACION;SIN DATO
2024;5436;2089.02;APREHENDIDO;SOLTERO/A;REGULAR;38;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;ALIENTO A LICOR;A PIE;NINGUNA;NINGUNA;13-01-24;16:40;CASA/VILLA;VIVIENDA/ALOJAMIENTO;01D02;01D02C08;01D02C08S01;ZONA 6;AZUAY;CUENCA SUR;SAN SEBASTIAN;SAN SEBASTIAN 1;1;101;10150;AZUAY;CUENCA;CUENCA;SI;DELITOS DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;VIOLENCIA PSICOLOGICA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;SIN DATO
2024;5437;21110.05;APREHENDIDO;CASADO/A;NO APLICA;67;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;1/6/2024;12:45;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D05;17D05C11;17D05C11S04;ZONA 9;DMQ;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 4;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS CONTRA EL DERECHO A LA INTIMIDAD PERSONAL Y FAMILIAR;VIOLACION A LA INTIMIDAD;SIN DATO
2024;5438;0;DETENIDO;DIVORCIADO/A;NO APLICA;53;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;EDUCACION GENERAL BASICA;NORMAL;A PIE;NINGUNA;NINGUNA;19-01-24;13:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D11;17D11C11;17D11C11S02;ZONA 2;PICHINCHA;RUMIÑAHUI - MEJIA;SAN RAFAEL;SAN RAFAEL 2;17;1705;170550;PICHINCHA;RUMIÑAHUI;SANGOLQUI;NO;BOLETAS;BOLETA DE APREMIO;SIN DATO
2024;5439;50900.05;DETENIDO;SOLTERO/A;SIN DATO;32;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;A PIE;NINGUNA;NINGUNA;1/5/2024;14:50;CASA/VILLA;VIVIENDA/ALOJAMIENTO;17D02;17D02C10;17D02C10S01;ZONA 9;DMQ;CALDERON;GUAYLLABAMBA;GUAYLLABAMBA 1;17;1701;170163;PICHINCHA;QUITO;GUAYLLABAMBA;SI;DELITOS CONTRA EL DERECHO A LA INTIMIDAD PERSONAL Y FAMILIAR;VIOLACION DE PROPIEDAD PRIVADA;SIN DATO
2024;5440;70490.03;APREHENDIDO;SOLTERO/A;REGULAR;28;HOMBRE;MASCULINO;ECUATORIANO;SIN DATO;0;NO APLICA;NORMAL;SIN DATO;NINGUNA;NINGUNA;27-01-24;23:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D03;17D03C06;17D03C06S02;ZONA 9;DMQ;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 2;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;RECEPTACION;SIN DATO
2024;5441;0;APREHENDIDO;CASADO/A;SIN DATO;37;MUJER;NO APLICA;ECUATORIANO;SIN DATO;0;NO APLICA;SIN DATO;A PIE;NINGUNA;NINGUNA;29-01-24;4:20;ESPACIO PRIVADO;AREA PRIVADA;18D01;18D01C03;18D01C03S02;ZONA 3;TUNGURAHUA;AMBATO NORTE;LA MATRIZ;LA MATRIZ  2;18;1801;180150;TUNGURAHUA;AMBATO;AMBATO;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A INSTITUCION PUBLICA;ESTRUCHE
2024;5442;70232;APREHENDIDO;SOLTERO/A;NO APLICA;22;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;SIN DATO;NINGUNA;NINGUNA;13-01-24;13:00;AEROPUERTO;TRANSPORTE;17D09;17D09C11;17D09C11S01;ZONA 9;DMQ;TUMBACO;TABABELA;TABABELA 1;17;1701;170183;PICHINCHA;QUITO;TABABELA;SI;DELITOS CONTRA LA FE PUBLICA;FALSIFICACION Y USO DE DOCUMENTO FALSO;SIN DATO
2024;5443;110900.03;APREHENDIDO;SOLTERO/A;NO APLICA;39;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;A PIE;NINGUNA;NINGUNA;30-01-24;10:15;CENTRO COMERCIAL;AREAS DEDICADAS AL COMERCIO;11D01;11D01C09;11D01C09S01;ZONA 7;LOJA;LOJA;IV CENTENARIO;IV CENTENARIO 1;11;1101;110150;LOJA;LOJA;LOJA;SI;CONTRAVENCIONES;CONTRAVENCIONES DE PRIMERA CLASE;LA PERSONA QUE REALICE ESCANDALO PUBLICO SIN ARMAS, SALVO EL CASO DE JUSTA DEFENSA PROPIA O DE UN TERCERO.
2024;5444;70490.03;DETENIDO;SOLTERO/A;SIN DATO;39;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;1/10/2024;14:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D02;09D02C03;09D02C03S03;ZONA 8;DMG;ESTEROS;MALVINAS NORTE;MALVINAS NORTE 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;NO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;RECEPTACION;SIN DATO
2024;5445;60124.01;APREHENDIDO;SOLTERO/A;REGULAR;43;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;SIN DATO;NINGUNA;NINGUNA;25-01-24;15:00;ESPACIO PRIVADO;AREA PRIVADA;09D18;09D18C03;09D18C03S01;ZONA 5;GUAYAS;NARANJITO MARCELINO MARIDUEÑA;NARANJITO CENTRO;NARANJITO CENTRO 1;9;912;91250;GUAYAS;NARANJITO;NARANJITO;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;5446;90111.03;APREHENDIDO;UNION DE HECHO;SIN DATO;30;HOMBRE;MASCULINO;COLOMBIANO;MESTIZO/A;0;BACHILLERATO;ALIENTO A LICOR;A PIE;NINGUNA;NINGUNA;17-01-24;4:20;ESPACIO PRIVADO;AREA PRIVADA;12D03;12D03C08;12D03C08S01;ZONA 5;LOS RIOS;QUEVEDO;GUAYACAN;GUAYACAN 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;5447;0;APREHENDIDO;SOLTERO/A;NO APLICA;30;HOMBRE;MASCULINO;COLOMBIANO;MESTIZO/A;0;EDUCACION GENERAL BASICA;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;15-01-24;6:13;VIA PUBLICA;AREAS DE ACCESO PUBLICO;04D01;04D01C02;04D01C02S01;ZONA 1;CARCHI;TULCAN;OLIMPICO;OLIMPICO 1;4;401;40150;CARCHI;TULCAN;TULCAN;SI;DELITOS CULPOSOS DE TRANSITO;DAÑOS MATERIALES;SIN DATO
2024;5448;4011;APREHENDIDO;SOLTERO/A;NO APLICA;28;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;EDUCACION GENERAL BASICA;NORMAL;A PIE;NINGUNA;NINGUNA;19-01-24;1:10;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D04;17D04C01;17D04C01S02;ZONA 9;DMQ;MANUELA SAENZ;MONJAS COLLACOTO;MONJAS COLLACOTO 2;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
2024;5449;20190.01;APREHENDIDO;SOLTERO/A;NO APLICA;34;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;MOTOCICLETA;NINGUNA;NINGUNA;1/6/2024;11:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;18D02;18D02C01;18D02C01S02;ZONA 3;TUNGURAHUA;AMBATO SUR;HUACHI EL BELEN;HUACHI EL BELEN 2;18;1801;180150;TUNGURAHUA;AMBATO;AMBATO;SI;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACION PUBLICA;ATAQUE O RESISTENCIA;SIN DATO
